OP,filename,slice,cell_ch,cell_ID,day,treatment,hrs_incubation,repatch,hrs_after_OP,Rs,Rin,resting_potential,max_spikes,Rheobase,AP_heigth,TH,max_depol,max_repol,membra_time_constant_tau,capacitance,comments,rheo_ramp,AP_halfwidth,Rheobse_ramp,Unnamed: 27,rheos_ramp,comment, ,high K concentration,RMP_from_char
OP220120,22121003.abf,S1,2,22121S1c2,D1,high K,0,no,12.61361111,7.033074679,28.799324,-55.30395508,2,200,57.3425293,-26.66625977,121.7041016,-34.66796875,8.8,361.8047679,1,,1.434036554,,,,,,15 mM,-45.52814224
OP220120,22121003.abf,S1,4,22121S1c4,D1,high K,0,no,12.61361111,9.287344144,68.02653627,-71.7590332,33,150,87.91503906,-40.96679688,278.6865234,-89.35546875,15,189.4104046,2,,0.882263446,,,,,,15 mM,-63.00577148
OP220120,22121003.abf,S1,5,22121S1c5,D1,high K,0,no,12.61361111,11.14604426,69.76035618,-70.8984375,30,100,94.38476563,-43.46313477,426.6357422,-96.55761719,16.65,193.0598726,3,,0.875949693,,,,,,15 mM,-61.22291534
OP220120,22121003.abf,S1,7,22121S1c7,D1,high K,0,no,12.61361111,10.67894698,82.60279667,-70.48339844,24,100,85.14404297,-40.36865234,299.1943359,-67.26074219,17.4,195.999725,5; exclude; Rs_end > 30,,1.073972664,,,,,,15 mM,-62.23079041
OP220120,22121010.abf,S2,1,22121S2c1,D1,TTX,0,no,14.21611111,9.462642324,50.5737015,-77.77709961,26,100,94.11010742,-40.27099609,399.9023438,-71.04492188,19.75,328.0121642,6,,1.033673933,,,,,,15 mM,-60.07064713
OP220120,22121010.abf,S2,3,22121S2c3,D1,TTX,0,no,14.21611111,10.36475513,40.77368986,-69.53735352,21,250,88.27514648,-34.0637207,348.7548828,-73.73046875,11.45,239.8936061,7,,1.044476124,,,,,,15 mM,-64.1073671
OP220120,22121010.abf,S2,6,22121S2c6,D1,TTX,0,no,14.21611111,10.01522106,39.36095982,-61.74316406,22,100,85.67504883,-42.51708984,250,-84.22851563,20.2,401.6466019,9,,0.940396199,,,,,,15 mM,-57.16205734
OP220120,22122024.abf,S1_D2,4,22122S1_D2c4,D2,high K,23,no,36.00722222,9.442730358,57.13025834,-70.94726563,17,200,85.32104492,-39.07470703,296.7529297,-75.68359375,17.75,333.5045872,13,,0.917070998,,,,,,15 mM,-61.23827911
OP220120,22122024.abf,S1_D2,5,22122S1_D2c5,D2,high K,23,no,36.00722222,7.813918798,53.54980264,-76.09863281,18,200,84.13085938,-37.45727539,348.2666016,-87.03613281,15.7,300.6765634,14,,0.849123416,,,,,,15 mM,-61.38199173
OP220120,22122031.abf,S2_D2,4,22122S2_D2c4,D2,TTX,23,no,37.98083333,7.510802767,20.48972647,-50.32958984,1,1300,67.91381836,-31.45141602,198.9746094,-64.69726563,4.15,499.9529412,17,,0.93479198,,,,,,15 mM,-59.16356979
OP220120,22122031.abf,S2_D2,5,22122S2_D2c5,D2,TTX,23,no,37.98083333,7.547028107,21.20599429,-50.01831055,6,900,34.77172852,-23.08959961,47.36328125,-17.33398438,0.15,15.60380952,18,,1.178113553,,,,,,15 mM,-59.23936127
OP220120,22122031.abf,S2_D2,7,22122S2_D2c7,D2,TTX,23,no,37.98083333,17.20997709,250.5832579,-47.66235352,1,-300,62.46337891,-41.88232422,182.1289063,-87.03613281,5,34.70451176,19,,0.735448619,,,,,,15 mM,-59.95962921
OP240117,24117004.abf,S1,5,24117S1c5,D1,Ctrl,0,no,9.007222222,11.30450355,151.1611192,-66.02172852,42,100,89.46533203,-42.57202148,355.46875,-82.39746094,14.95,166.2870333,0,,0.912992793,124.5941531,,,,,8 mM,-60.98672073
OP240117,24117004.abf,S1,7,24117S1c7,D1,Ctrl,0,no,9.007222222,11.22800094,229.6532263,-71.89941406,48,100,79.86450195,-37.56713867,274.5361328,-83.86230469,17.55,134.7418932,1,,0.859229402,171.8757292,,,,,8 mM,-60.10082916
OP240117,24117013.abf,S2,6,24117S2c6,D1,Ctrl,0,no,10.20888889,10.77712533,77.17935481,-57.77587891,27,200,81.74438477,-38.8671875,293.8232422,-86.9140625,12.6,240.6041958,2,,0.854404659,145.0548352,,,,,8 mM,-61.56998184
OP240117,24117013.abf,S2,7,24117S2c7,D1,Ctrl,0,no,10.20888889,11.25548493,91.91600215,-65.01464844,41,150,85.90698242,-39.01977539,287.109375,-89.11132813,17.7,313.1714903,3,,0.831036766,237.5779193,,,,,8 mM,-60.77620743
OP240117,24117013.abf,S2,8,24117S2c8,D1,Ctrl,0,no,10.20888889,15.31146402,71.15142991,-56.62841797,37,500,80.859375,-36.4440918,260.9863281,-66.16210938,8.5,308.4473976,4,,1.034090488,155.9751992,,,,,8 mM,-65.71673477
OP240117,24117023.abf,S1_D2,2,24117S1_D2c2,D2,Ctrl,23,no,30.95694444,11.35346852,105.6817834,-58.43505859,33,150,80.80444336,-37.00561523,301.3916016,-105.2246094,14.7,242.6647859,5,,0.786056208,164.1654722,,,,,8 mM,-57.43708237
OP240117,24117023.abf,S1_D2,4,24117S1_D2c4,D2,Ctrl,23,no,30.95694444,9.867377797,126.6741044,-63.36669922,33,150,77.00195313,-31.90917969,283.5693359,-74.09667969,18.45,245.8599431,6,,0.890606342,215.1671722,,,,,8 mM,-59.87040314
OP240117,24117023.abf,S1_D2,8,24117S1_D2c8,D2,Ctrl,23,no,30.95694444,8.928242871,70.41242606,-57.01904297,30,200,78.47290039,-31.32324219,306.640625,-72.50976563,15.35,258.8722594,7,,0.931446463,185.1061702,,,,,8 mM,-60.7899501
OP240117,24118004.abf,S2_D2,1,24117S2_D2c1,D1,Ctrl,20,no,26.4242,11.44098428,84.47205149,-59.64355469,38,200,81.28051758,-34.90600586,305.2978516,-81.42089844,14.55,230.6600871,0,,0.895243543,213.3071102,,,,,8 mM,-60.86702438
OP240117,24118004.abf,S2_D2,2,24117S2_D2c2,D1,Ctrl,20,no,26.4242,10.50217642,90.84176523,-66.79077148,32,150,81.54296875,-39.72167969,293.7011719,-87.52441406,18.95,306.1901381,1,,0.86169639,268.0289343,,,,,8 mM,-60.93274017
OP240117,24118004.abf,S2_D2,3,24117S2_D2c3,D1,Ctrl,20,no,26.4242,7.925609012,70.667672,-63.03100586,30,200,76.51977539,-36.12060547,273.8037109,-96.06933594,15.9,311.4233114,2,,0.727939307,237.8779293,,,,,8 mM,-61.17070938
OP240117,24118004.abf,S2_D2,4,24117S2_D2c4,D1,Ctrl,20,no,26.4242,17.1883851,139.095453,-76.91650391,61,100,78.4362793,-40.68603516,316.0400391,-95.09277344,19.8,201.3675978,3,,0.740537194,295.5398513,,,,,8 mM,-59.56116104
OP240117,24118004.abf,S2_D2,5,24117S2_D2c5,D1,Ctrl,20,no,26.4242,27.92991758,140.091217,-70.42236328,56,100,82.68432617,-44.42138672,325.5615234,-96.92382813,18.85,226.1723911,4,,0.769120973,207.0069002,,,,,8 mM,-60.49522293
OP240117,24118004.abf,S2_D2,6,24117S2_D2c6,D1,Ctrl,20,no,26.4242,27.38473299,108.1194138,-55.12695313,35,100,69.87304688,-34.60083008,194.2138672,-63.35449219,14.3,199.396766,5; exclude; Rs_end > 30,,1.034326344,83.40278009,,,,,8 mM,-59.44890366
OP240118,24118015.abf,S2,7,24118S2c7,D1,high K,0,no,8.083888889,9.079010471,82.00862257,-60.16845703,42,250,83.20922852,-38.56201172,307.9833984,-89.84375,14,317.0366275,11,,0.838811245,330.8810294,,,,,8 mM,-61.99092041
OP240118,24118036.abf,S2_D2,3,24118S2_D2c3,D2,high K,21,no,28.92055556,9.219492243,71.08186755,-65.66772461,24,300,78.10668945,-38.58032227,351.6845703,-59.08203125,19.4,500.156727,14,,1.126618215,447.6449215,,,,,8 mM,-60.47513367
OP220602,22602003.abf,S1,3,22602S1c3,D1,high K,0,yes,12.15055556,5.790356416,20.1338953,-69.4152832,32,250,86.15112305,-32.57446289,390.1367188,-90.33203125,17.8,450.054321,1,,0.785092483,,,,,,8 mM,-56.73137863
OP220602,22602003.abf,S1,4,22602S1c4,D1,high K,0,no,12.15055556,5.696342098,22.17503814,-70.77026367,24,450,75.84838867,-35.30273438,223.1445313,-51.63574219,14.8,498.4238438,2,,1.185701423,,,,,,8 mM,-65.18812393
OP220602,22602003.abf,S1,5,22602S1c5,D1,high K,0,yes,12.15055556,9.08721242,60.33503047,-74.61547852,33,50,82.41577148,-39.99633789,306.5185547,-90.45410156,17.05,168.9940714,3,,0.828606287,,,,,,8 mM,-57.93476059
OP220602,22602003.abf,S1,6,22602S1c6,D1,high K,0,no,12.15055556,6.735870881,28.41774692,-72.80883789,31,150,80.16967773,-35.29663086,260.7421875,-74.34082031,16.35,307.0239542,4,,0.911651215,,,,,,8 mM,-59.97984024
OP220602,22602003.abf,S1,8,22602S1c8,D1,high K,0,no,12.15055556,7.916531985,30.71408799,-70.34301758,36,150,76.91040039,-33.06274414,208.2519531,-70.06835938,16.25,325.4767726,6,,0.977154402,,,,,,8 mM,-58.71802383
OP220602,22602014.abf,S2,1,22602S2c1,D1,Ctrl,0,no,13.75444444,8.716390974,37.91747917,-59.93652344,27,250,80.09643555,-31.89086914,319.0917969,-77.75878906,10.65,230.6538004,7,,0.896576676,,,,,,8 mM,-57.87189667
OP220602,22602014.abf,S2,3,22602S2c3,D1,Ctrl,0,no,13.75444444,8.545286944,50.64742043,-69.67163086,29,150,80.37109375,-34.66186523,287.4755859,-79.58984375,15.8,226.4804899,8,,0.90884302,,,,,,8 mM,-58.4927977
OP220602,22602014.abf,S2,4,22602S2c4,D1,Ctrl,0,no,13.75444444,7.056603045,26.10618583,-54.27856445,17,250,78.3996582,-37.01171875,211.9140625,-64.453125,14.75,435.0387039,9,,1.07076201,,,,,,8 mM,-59.27830719
OP220602,22602014.abf,S2,5,22602S2c5,D1,Ctrl,0,no,13.75444444,6.434952561,25.33309913,-69.73876953,27,150,83.81347656,-32.02514648,352.5390625,-75.07324219,20.3,400.4758579,10,,0.935551283,,,,,,8 mM,-55.01625015
OP220602,22602014.abf,S2,6,22602S2c6,D1,Ctrl,0,no,13.75444444,9.677079992,49.25383277,-52.48413086,3,150,72.00927734,-41.25366211,153.1982422,-73.36425781,5.05,116.2884048,11,,0.964836554,,,,,,8 mM,-53.1770369
OP220602,22602025.abf,S3,1,22602S3c1,D1,TTX,0,no,15.22916667,6.363932512,25.41806753,-69.18945313,27,250,71.85058594,-32.88574219,231.6894531,-84.83886719,13,339.1592357,12,,0.8076344,,,,,,8 mM,-59.13479095
OP220602,22602025.abf,S3,2,22602S3c2,D1,TTX,0,no,15.22916667,6.803321384,24.42059094,-69.81201172,34,400,77.99682617,-32.81860352,211.9140625,-70.19042969,11.65,290.3020532,13,,0.953551758,,,,,,8 mM,-62.08167053
OP220602,22602025.abf,S3,4,22602S3c4,D1,TTX,0,no,15.22916667,5.993252395,20.44051244,-70.25146484,28,300,76.94091797,-36.66992188,235.8398438,-71.41113281,9.65,298.5941454,15,,0.903412074,,,,,,8 mM,-60.80336823
OP220602,22602025.abf,S3,5,22602S3c5,D1,TTX,0,no,15.22916667,5.882555121,18.36780548,-65.18554688,10,600,71.94824219,-31.88476563,224.1210938,-80.68847656,9.9,387.1159905,16,,0.825629006,,,,,,8 mM,-61.76131134
OP220602,22602025.abf,S3,6,22602S3c6,D1,TTX,0,yes,15.22916667,6.499059954,26.96339816,-72.38769531,30,200,66.56494141,-31.42089844,152.7099609,-65.91796875,14.85,288.7862315,17,,0.972905637,,,,,,8 mM,-59.6360379
OP220602,22602025.abf,S3,7,22602S3c7,D1,TTX,0,yes,15.22916667,6.921903777,27.3294225,-66.41845703,31,350,77.74658203,-32.33032227,247.8027344,-61.64550781,12.55,370.1515752,18,,1.028800854,,,,,,8 mM,-62.95790314
OP220602,22602039.abf,S1_D2,1,22602S1c3,D2,high K,22,yes,34.17111111,13.9661852,36.83487408,-66.77856445,29,350,81.51245117,-34.32617188,296.3867188,-83.86230469,9.45,405.3109948,20,,0.883203686,,,,,,8 mM,-61.94824768
OP220602,22602042.abf,S1_D2,4,22602S1c5,D2,high K,22,yes,34.415,11.30825342,47.25974236,-47.05200195,1,200,73.33374023,-40.67993164,159.0576172,-57.6171875,3.6,159.6276049,22,,1.196744513,,,,,,8 mM,-53.83101349
OP220602,22602045.abf,S1_D2,6,22602S1_D2c6,D2,high K,22,no,34.6875,7.808003045,62.99865047,-75.24414063,31,150,83.22143555,-38.0859375,283.0810547,-66.04003906,12.55,175.9685066,23,,1.033359313,,,,,,8 mM,-61.69442871
OP220602,22602045.abf,S1_D2,7,22602S1_D2c7,D2,high K,22,no,34.6875,6.130847732,27.71764994,-68.92089844,19,400,67.48657227,-24.87792969,217.6513672,-46.99707031,13.5,472.1109925,24,,1.205499782,,,,,,8 mM,-62.83143753
OP220602,22602055.abf,S2_D2,6,22602S2_D2c6,D2,Ctrl,22,no,36.10416667,6.951509809,46.75264359,-72.36938477,26,200,75.46386719,-32.25708008,200.0732422,-63.96484375,16.95,314.862585,27,,1.019323364,,,,,,8 mM,-62.22985596
OP220602,22602055.abf,S2_D2,7,22602S2_D2c7,D2,Ctrl,22,no,36.10416667,17.83594806,51.42878852,-67.56591797,28,200,77.58178711,-35.34545898,227.9052734,-61.76757813,17.4,455.4019169,28,,1.083217872,,,,,,8 mM,-62.36792206
OP220602,22602062.abf,S3_D2,3,22602S3c6,D2,TTX,22,yes,37.41166667,10.51741336,36.93244638,-61.58447266,16,350,37.75024414,-15.76538086,57.86132813,-47.97363281,3.7,90.8176779,30,,1.018850712,,,,,,8 mM,-62.29711243
OP220602,22602065.abf,S3_D2,4,22602S3_D2c4,D2,TTX,22,no,37.54944444,6.515307994,30.21130412,-59.03320313,19,300,61.82250977,-25.1953125,161.0107422,-48.58398438,11.35,339.0308113,31,,1.10081758,,,,,,8 mM,-63.75360565
OP220602,22602065.abf,S3_D2,6,22602S3c7,D2,TTX,22,yes,37.54944444,17.26096149,45.63275965,-68.29223633,22,300,52.25219727,-28.39355469,116.4550781,-51.26953125,14.2,407.447986,32,,0.949138602,,,,,,8 mM,-63.84489258
OP220602,22602068.abf,S3_D2,7,22602S3_D2c7,D2,TTX,22,no,37.68972222,19.66080004,57.55782418,-46.93603516,11,350,51.58691406,-27.03857422,111.4501953,-59.93652344,9.85,212.485056,33,,0.92745389,,,,,,8 mM,-60.57174942
OP220602,22602068.abf,S3_D2,8,22602S3_D2c8,D2,TTX,22,no,37.68972222,16.99739632,149.5814704,-66.68701172,25,100,65.05737305,-30.82885742,165.2832031,-59.32617188,14.4,112.3474286,34,,0.995200469,,,,,,8 mM,-63.05315857
OP210615,2021_06_15_0002.abf,S1,2,2021_06_15_0S1c2,D1,TTX,0,no,6.974444444,29.37756123,80.26151773,-75.59814453,32,350,76.81274414,-34.91210938,274.6582031,-55.90820313,7,138.7634604,,,1.166099239,,,,,,15 mM,-75.62946228
OP210615,2021_06_15_0002.abf,S1,4,2021_06_15_0S1c4,D1,TTX,0,no,6.974444444,25.3842994,67.79520399,-74.51782227,26,550,46.03881836,-35.40039063,99.85351563,-29.05273438,5.5,103.6962025,,,1.796833186,,,,,,15 mM,-74.49651169
OP210615,2021_06_15_0002.abf,S1,7,2021_06_15_0S1c7,D1,TTX,0,no,6.974444444,8.783499649,54.72911078,-68.70117188,37,200,89.28833008,-39.44091797,375,-83.61816406,11.05,257.3464108,,,0.928413379,,,,,,15 mM,-68.69131546
OP210615,2021_06_15_0015.abf,S2,2,2021_06_15_0S2c2,D1,Ctrl,0,no,9.555555556,14.25318281,48.73435774,-72.68066406,41,400,97.1496582,-44.43359375,559.9365234,-73.85253906,12.4,491.916707,manually_corrected,,1.072201415,,,,,,15 mM,-70.3563118
OP210615,2021_06_15_0020.abf,S2,2,2021_06_15_0S2c3,D1,Ctrl,0,no,9.776944444,17.15509796,51.11096813,-70.73364258,41,450,88.61694336,-40.31982422,347.5341797,-71.04492188,8.95,273.8315593,,,1.038597411,,,,,,15 mM,-70.18915436
OP210615,2021_06_15_0040.abf,S4,2,2021_06_15_0S4c1,D1,TTX,0,no,11.14805556,7.591803416,45.49713671,-67.10205078,28,450,99.70092773,-44.54345703,498.4130859,-84.83886719,10.55,366.2101695,,,0.975118561,,,,,,15 mM,-71.12725922
OP210615,2021_06_15_0044.abf,S4,2,2021_06_15_0S4c2,D1,TTX,0,no,11.5725,7.568696233,43.59352717,-62.06054688,33,500,103.137207,-44.30541992,613.7695313,-90.69824219,9.8,389.2441212,manually_corrected,,0.978717772,,,,,,15 mM,-69.04094467
OP210615,2021_06_16_0009.abf,S5,3,2021_06_16_0S5c1,D2,Ctrl,0,no,28.98972222,12.55375928,129.6069988,-67.70019531,17,500,77.80761719,-42.38891602,360.3515625,-35.76660156,12.15,304.3816514,,,1.543316884,,,,,,15 mM,-67.70525421
OP210615,2021_06_16_0012.abf,S2_D2,4,2021_06_16_0S2_D2c4,D2,Ctrl,19.25,no,30.18861111,6.355402422,79.81984421,-70.53222656,26,300,76.98364258,-36.62109375,308.3496094,-51.39160156,18.15,404.0347826,,,1.155930518,,,,,,15 mM,-70.51392471
OP210615,2021_06_16_0021.abf,S1_D2,3,2021_06_16_0S1_D2c3,D2,TTX,23,no,31.48305556,12.26859853,59.32679635,-71.1517334,11,400,63.27514648,-24.90234375,193.2373047,-44.55566406,12.25,311.1689922,,,1.25118098,,,,,,15 mM,-71.13847107
OP210615,2021_06_16_0026.abf,S1_D2,2,2021_06_16_0S1_D2c1,D2,TTX,23,no,32.11555556,6.588450309,81.38197886,-71.82617188,16,200,79.91333008,-29.50439453,368.4082031,-58.71582031,13.2,203.8348728,,,1.155975849,,,,,,15 mM,-71.77708939
OP210615,2021_06_16_0040.abf,S4_D2,4,2021_06_16_0S4_D1c2,D2,TTX,20.3,no,33.37333333,9.497902602,84.74858075,-75.93994141,23,250,77.49023438,-34.38720703,383.1787109,-77.88085938,15.7,317.9589617,manually_corrected,,0.838218612,,,,,,15 mM,-69.65374832
OP210615,2021_06_16_0044.abf,S4_D2,2,2021_06_16_0S4_D1c3,D2,TTX,20.3,no,33.78388889,17.61494514,53.0830001,-59.32006836,23,250,68.11523438,-29.4921875,246.4599609,-43.82324219,13.5,602.6811989,,,1.281173208,,,,,,15 mM,-69.40453964
OP201029,20o29002.abf,S1,2,20o29S1c2,D1,Ctrl,0,no,6.178888889,13.10245103,61.44960671,-57.33642578,11,150,73.70605469,-43.18237305,154.6630859,-59.5703125,10.6,224.3803618,,,1.22505001,,,,,,15 mM,-57.33457535
OP201029,20o29002.abf,S1,5,20o29S1c5,D1,Ctrl,0,no,6.178888889,7.520268524,46.41137462,-63.03710938,25,150,77.81982422,-42.4987793,196.0449219,-62.62207031,16.15,380.1747126,,,1.130550148,,,,,,15 mM,-62.96300552
OP201029,20o29002.abf,S1,7,20o29S1c7,D1,Ctrl,0,no,6.178888889,7.899763862,54.53262202,-65.50292969,30,200,87.12158203,-37.06054688,275.5126953,-72.38769531,13.4,242.7259259,,,1.098270393,,,,,,15 mM,-65.44116592
OP201029,20o29002.abf,S1,8,20o29S1c8,D1,Ctrl,0,no,6.178888889,20.38482719,67.87151177,-69.58618164,39,300,72.41821289,-34.27734375,190.3076172,-62.62207031,12.6,223.2973499,,,1.148857739,,,,,,15 mM,-69.58204453
OP201029,20o29013.abf,S1,3,20o29S1c3,D1,Ctrl,0,no,7.865555556,15.91559064,77.16436189,-61.04125977,22,100,70.59936523,-43.93920898,174.0722656,-49.8046875,9.8,175.7670498,,,1.289478466,,,,,,15 mM,-61.00458221
OP201029,20o29013.abf,S1,7,20o29S1c7,D1,Ctrl,0,no,7.865555556,20.63484044,75.11329289,-69.03076172,42,350,71.80786133,-35.10131836,171.9970703,-58.22753906,7,154.4619529,,,1.160363728,,,,,,15 mM,-69.01241547
OP201029,20o29013.abf,S1,8,20o29S1c8,D1,Ctrl,0,no,7.865555556,6.997220381,43.75053727,-60.77880859,27,400,73.83422852,-35.31494141,191.0400391,-60.42480469,13.75,420.2985075,,,1.094900271,,,,,,15 mM,-60.77311935
OP201029,20o29018.abf,S2,1,20o29S2c1,D1,TTX,0,yes,9.434722222,18.92722604,110.25597,-85.0769043,16,250,65.10620117,-50.62,160.2783203,-56.88476563,9.45,150.3922292,,,1.165344518,,,,manually_correction,,15 mM,-85.12731522
OP201029,20o29018.abf,S2,2,20o29S2c2,D1,TTX,0,yes,9.434722222,12.1449819,70.78392484,-62.41455078,23,250,70.72,-30.40771484,182.3730469,-64.69726563,15.35,275.3085933,,,0.982865148,,,,,,15 mM,-62.39529144
OP201029,20o29018.abf,S2,4,20o29S2c4,D1,TTX,0,no,9.434722222,24.21248594,88.66876957,-66.56494141,20,250,61.30981445,-30.70678711,135.8642578,-47.48535156,11.95,193.0856016,,,1.239714465,,,,,,15 mM,-66.64339279
OP201029,20o29018.abf,S2,7,20o29S2c7,D1,TTX,0,no,9.434722222,9.222800216,69.51135532,-62.3046875,17,350,63.89770508,-31.7199707,148.6816406,-51.7578125,11.65,212.4358375,,,1.170198307,,,,,,15 mM,-62.32721558
OP201029,20o30008.abf,S2_D2,1,20o29S2c1,D2,TTX,20,yes,29.90916667,9.54,77.96,-74.0234375,7,360,68.23120117,-30.65795898,187.7441406,-51.51367188,7.95,147.0952,,,1.196694329,,,,manually_correction,,15 mM,-74.03452332
OP201029,20o30008.abf,S2_D2,2,20o29S2c2,D2,TTX,20,yes,29.90916667,17.49,69.24,-74.11499023,8,400,54.95605469,-20.15991211,125.9765625,-39.55078125,8.1,159.2206,,,1.307468332,,,,manually_correction,,15 mM,-74.11967306
OP201027,20o27002.abf,S1,2,20o27S1c2,D1,Ctrl,0,yes,7.045277778,10.85912724,61.55433968,-61.4074707,32,150,83.78295898,-40.56396484,253.6621094,-68.72558594,15,266.695605,,,1.111889773,,,,,,15 mM,-61.38810852
OP201027,20o27002.abf,S1,4,20o27S1c4,D1,Ctrl,0,no,7.045277778,9.230981121,27.55662542,-81.76879883,4,1400,59.92431641,-48.91967773,173.7060547,-43.70117188,5.25,363.7040169,2,,,,,,,,15 mM,-81.81085358
OP201027,20o27002.abf,S1,7,20o27S1c7,D1,Ctrl,0,no,7.045277778,8.786273202,50.1445404,-53.75976563,24,250,73.26660156,-36.56616211,181.7626953,-61.88964844,15.6,417.290449,3,,1.120129222,,,,,,15 mM,-53.73915771
OP201027,20o27017.abf,S2,1,20o27S2c1,D1,TTX,0,no,9.108055556,11.57067254,42.07221673,-50.62255859,2,200,32.06176758,-17.21801758,45.16601563,-21.36230469,10.75,273.9160187,5,,1.330091432,,,,,,15 mM,-50.61670105
OP201027,20o28003.abf,S1_D2,2,20o27S1c2,D2,Ctrl,21.5,yes,29.13,8.953561606,72.08125103,-69.16503906,24,300,80.51147461,-33.33740234,232.5439453,-64.20898438,13.35,238.0047878,8,,1.129516944,,,,,,15 mM,-69.15920654
OP211123,2021_11_24_0023.abf,S2,4,2021_11_24_0S2c4,D1,TTX,0,no,23.76555556,26.0966228,91.56724082,-71.94213867,34,100,92.43774414,-37.90283203,322.3876953,-85.32714844,18.3,269.7500675,,,1.020629271,,,,,,15 mM,-60.05401672
OP211123,2021_11_24_0023.abf,S2,5,2021_11_24_0S2c5,D1,TTX,0,no,23.76555556,10.9142128,59.94672248,-50.34179688,47,300,94.34204102,-31.42089844,398.6816406,-76.04980469,9.4,192.6323952,,,0.992225141,,,,,,15 mM,-60.13902908
OP211123,2021_11_24_0023.abf,S2,7,2021_11_24_0S2c7,D1,TTX,0,no,23.76555556,15.32528958,65.20746198,-72.19848633,32,150,89.1418457,-35.77880859,350.5859375,-88.98925781,19.45,359.2658399,,,0.850153038,,,,,,15 mM,-61.58568665
OP211123,2021_11_24_0023.abf,S2,8,2021_11_24_0S2c8,D1,TTX,0,no,23.76555556,11.54494517,151.3791249,-63.58642578,34,100,88.74511719,-44.23828125,285.5224609,-65.30761719,15.6,170.5072715,,,1.11684723,,,,,,15 mM,-59.82180786
OP211123,2021_11_24_0031.abf,S3,1,2021_11_24_0S3c1,D1,Ctrl,0,no,25.49694444,12.15608609,58.00740941,-64.65454102,14,200,87.90893555,-42.91992188,329.2236328,-120.6054688,11.15,190.4917623,,,0.740882119,,,,,,15 mM,-60.14292313
OP211123,2021_11_24_0031.abf,S3,2,2021_11_24_0S3c2,D1,Ctrl,0,no,25.49694444,21.30945627,74.9212993,-67.48657227,39,150,83.50219727,-35.29052734,405.0292969,-113.8916016,13.5,239.8958785,,,0.724449682,,,,,,15 mM,-60.35238892
OP211123,2021_11_24_0031.abf,S3,4,2021_11_24_0S3c4,D1,Ctrl,0,no,25.49694444,10.12735137,41.93613648,-71.60644531,25,150,94.27490234,-39.41650391,458.984375,-100.2197266,19.35,421.8634731,,,0.793332276,,,,,,15 mM,-61.80375305
OP211123,2021_11_24_0031.abf,S3,6,2021_11_24_0S3c6,D1,Ctrl,0,no,25.49694444,7.500434704,46.21241932,-67.28515625,27,200,80.5847168,-37.94555664,269.1650391,-90.57617188,16.3,325.4834857,,,0.861803882,,,,,,15 mM,-60.22803635
OP211123,2021_11_24_0031.abf,S3,7,2021_11_24_0S3c7,D1,Ctrl,0,no,25.49694444,10.98904107,81.54374779,-72.64404297,46,100,94.65332031,-39.40429688,436.8896484,-112.1826172,14.3,157.5596503,,,0.789723364,,,,,,15 mM,-60.07406998
OP211123,2021_11_24_0031.abf,S3,8,2021_11_24_0S3c8,D1,Ctrl,0,no,25.49694444,8.035732058,38.51627481,-74.65820313,31,150,92.23022461,-35.66894531,421.7529297,-100.3417969,20.15,402.3614869,,,0.799087996,,,,,,15 mM,-61.32562088
OP211123,2021_11_25_0069.abf,S3_D2,2,2021_11_25_0S3_D2c3,D2,Ctrl,24,no,49.09388889,21.10380646,190.465595,-64.03198242,2,100,46.42944336,-26.45263672,43.21289063,-15.13671875,33.5,173.389354,,,2.719383013,,,,,,15 mM,-61.12625565
OP210323,2021_03_24_0004.abf,S1,1,2021_03_24_0S1c1,D1,TTX,0,yes,16.9575,14.31061635,153.6424644,-71.32568359,32,150,74.71313477,-38.67797852,498.2910156,-165.6494141,7.65,86.61893573,manually_corrected,,0.426141583,,,,,,15 mM,-71.3042009
OP210323,2021_03_24_0004.abf,S1,2,2021_03_24_0S1c2,D1,TTX,0,yes,16.9575,7.083269346,56.83749983,-72.14355469,17,300,89.20288086,-37.37182617,419.7998047,-85.32714844,15.5,383.0346908,1,,0.919767619,,,,,,15 mM,-72.13410156
OP210323,2021_03_24_0004.abf,S1,4,2021_03_24_0S1c4,D1,TTX,0,yes,16.9575,6.001432419,44.45456791,-72.09472656,15,500,88.07983398,-36.95068359,419.921875,-75.80566406,14.3,458.495499,manually_corrected,,1.112123198,,,,,,15 mM,-72.08970688
OP210323,2021_03_24_0012.abf,S1,5,2021_03_24_0S1c5,D1,TTX,0,no,17.50694444,7.609105156,43.09483836,-70.31860352,18,400,91.87011719,-41.26586914,375.4882813,-61.64550781,16.5,474.2736842,3,,1.285444107,,,,,,15 mM,-70.30480972
OP210323,2021_03_24_0012.abf,S1,6,2021_03_24_0S1c6,D1,TTX,0,yes,17.50694444,12.48069087,64.80078922,-69.07958984,24,350,77.78320313,-33.0078125,274.9023438,-53.34472656,21.4,364.0888889,4; exclude; Rs_end > 30,,1.24616835,,,,,,15 mM,-68.93887619
OP210323,2021_03_24_0012.abf,S1,8,2021_03_24_0S1c8,D1,TTX,0,no,17.50694444,7.630186283,78.18487178,-67.08984375,18,250,84.81445313,-37.79296875,298.5839844,-75.80566406,19.35,335.304495,5,,1.024783202,,,,,,15 mM,-67.05703369
